Trigger Time: 999.6875 ms
time,x,y,z
1193.4375,24,-14,-30
1193.75,18,6,-34
1194.0625,26,-6,-38
1194.375,30,0,-34
1194.6875,22,2,-24
1195,26,6,-18
1195.3125,36,0,0
1195.625,20,0,0
1195.9375,44,-8,-14
1196.25,38,-14,-28
1196.5625,24,0,-16
1196.875,20,0,-24
1197.1875,16,0,-28
1197.5,26,-8,-36
1197.8125,16,6,-54
1198.125,24,0,-18
1198.4375,20,0,-28
1198.75,30,-6,-36
1199.0625,18,0,-30
1199.375,6,16,-32
1199.6875,22,0,-46
1200,14,0,-34
1200.3125,18,2,-26
1200.625,16,0,-30
1200.9375,16,0,-32
1201.25,36,-6,-24
1201.5625,14,16,-44
1201.875,26,0,-40
1202.1875,32,12,-30
1202.5,18,-6,-32
1202.8125,24,0,-18
1203.125,22,0,-26
1203.4375,24,0,0
1203.75,34,-8,-26
1204.0625,12,0,-24
1204.375,36,-2,-34
1204.6875,28,4,-26
1205,34,4,-8
1205.3125,28,0,-12
1205.625,38,-4,-28
1205.9375,24,-8,6
1206.25,36,-4,-30
1206.5625,22,0,-28
1206.875,22,0,-24
1207.1875,30,0,-34
1207.5,10,8,-24
1207.8125,16,14,-40
1208.125,20,2,-18
1208.4375,44,-6,-4
1208.75,26,0,-32
1209.0625,42,20,-18
1209.375,20,-10,-24
1209.6875,32,4,-24
1210,30,0,-26
1210.3125,14,8,-24
1210.625,24,0,-42
1210.9375,34,-2,-22
1211.25,32,6,-12
1211.5625,12,0,-38
1211.875,26,0,-18
1212.1875,26,0,-30
1212.5,26,0,-18
1212.8125,22,6,-28
1213.125,18,2,-26
1213.4375,26,0,-34
1213.75,18,0,-24
1214.0625,18,0,-28
1214.375,24,4,-38
1214.6875,52,-6,-12
1215,38,-8,-12
1215.3125,34,0,-32
1215.625,50,-8,2
1215.9375,40,2,-24
1216.25,26,4,-48
1216.5625,24,-12,-32
1216.875,28,0,-28
1217.1875,24,-2,-30
1217.5,30,0,-28
1217.8125,44,-6,-20
1218.125,34,2,-14
1218.4375,26,14,-70
1218.75,24,0,-20
1219.0625,28,0,-32
1219.375,22,0,-36
1219.6875,28,0,-36
1220,22,-8,-22
1220.3125,24,4,-34
1220.625,24,-10,-30
1220.9375,34,0,-18
1221.25,18,12,-50
1221.5625,32,0,-20
1221.875,20,0,-38
1222.1875,32,-14,-18
1222.5,28,0,-24
1222.8125,22,0,-32
1223.125,30,-6,-30
1223.4375,40,2,-26
1223.75,16,12,-34
1224.0625,4,12,-30
1224.375,10,6,-52
1224.6875,28,-4,-30
1225,34,-18,-34
1225.3125,22,6,-14
1225.625,24,0,-40
1225.9375,16,0,-14
1226.25,26,0,-4
1226.5625,24,0,-28
1226.875,28,2,-26
1227.1875,38,-2,-20
1227.5,20,2,-40
1227.8125,32,0,-30
1228.125,30,4,-18
1228.4375,26,2,-42
1228.75,20,-8,-26
1229.0625,24,8,-32
1229.375,18,4,-28
1229.6875,16,2,-38
1230,34,0,-22
1230.3125,28,-8,-22
1230.625,22,8,-46
1230.9375,30,0,-38
1231.25,38,-18,-40
1231.5625,30,2,-26
1231.875,26,2,8
1232.1875,28,0,-32
1232.5,30,0,-48
1232.8125,28,0,-24
1233.125,14,2,-28
1233.4375,24,0,-32
1233.75,18,-8,-32
1234.0625,32,-6,-18
1234.375,20,0,-28
1234.6875,36,-10,-36
1235,22,12,-22
1235.3125,30,0,-36
1235.625,24,-4,-26
1235.9375,30,0,-6
1236.25,30,0,-22
1236.5625,32,2,-26
1236.875,28,0,-26
1237.1875,24,0,-26
1237.5,16,12,-76
1237.8125,26,0,0
1238.125,42,-6,-44
1238.4375,24,0,-40
1238.75,10,-4,-12
1239.0625,28,2,-32
1239.375,26,2,-32
1239.6875,24,8,-40
1240,32,-12,-30
1240.3125,26,0,-20
1240.625,32,0,-26
1240.9375,34,-18,-34
1241.25,26,6,-32
1241.5625,50,0,-16
1241.875,24,10,-24
1242.1875,30,0,-36
1242.5,26,0,-28
1242.8125,14,2,-30
1243.125,32,-2,-24
1243.4375,52,4,-30
1243.75,22,-8,-32
1244.0625,46,-6,-28
1244.375,16,12,-38
1244.6875,24,10,0
1245,36,2,-34
1245.3125,26,12,-30
1245.625,24,-8,-22
1245.9375,24,2,-34
1246.25,38,0,-20
1246.5625,32,4,-16
1246.875,26,16,-28
1247.1875,6,18,-62
1247.5,24,-6,-46
1247.8125,18,0,-44
1248.125,28,0,-28
1248.4375,20,0,-24
1248.75,20,-8,-24
1249.0625,20,2,-40
1249.375,30,-2,-40
1249.6875,28,6,-28
1250,34,0,-18
1250.3125,16,0,-22
1250.625,22,0,-52
1250.9375,24,2,-22
1251.25,38,-4,-42
1251.5625,24,0,-30
1251.875,6,0,-34
1252.1875,30,2,-24
1252.5,26,-8,-36
1252.8125,20,0,-22
1253.125,22,10,-32
1253.4375,14,0,-36
1253.75,18,6,-16
1254.0625,22,6,-32
1254.375,34,-14,-22
1254.6875,26,-18,-24
1255,44,-4,-30
1255.3125,26,0,-36
1255.625,18,8,-24
1255.9375,18,4,-40
1256.25,38,0,-24
1256.5625,24,0,-36
1256.875,20,0,-34
1257.1875,28,-4,-42
1257.5,16,8,-44
1257.8125,22,12,-26
1258.125,22,4,-30
1258.4375,26,-4,-32
1258.75,28,0,-20
1259.0625,18,-12,-34
1259.375,32,0,-8
1259.6875,8,-8,-38
1260,34,0,-16
1260.3125,38,-18,-10
1260.625,22,4,-28
1260.9375,44,-8,0
1261.25,28,0,-26
1261.5625,24,-8,-36
1261.875,20,0,-30
1262.1875,30,-4,-32
1262.5,16,2,-26
1262.8125,32,0,-14
1263.125,48,0,-24
1263.4375,32,-10,-14
1263.75,28,6,2
1264.0625,42,-8,-40
1264.375,28,0,-24
1264.6875,20,0,-8
1265,26,0,-32
1265.3125,16,4,-32
1265.625,22,0,-38
1265.9375,40,2,-16
1266.25,26,0,-42
1266.5625,32,0,-28
1266.875,28,2,-16
1267.1875,30,0,-22
1267.5,14,20,-34
1267.8125,24,8,-30
1268.125,34,0,-22
1268.4375,24,4,-24
1268.75,26,0,-28
1269.0625,32,0,-20
1269.375,16,-4,-32
1269.6875,22,6,-42
1270,48,10,-22
1270.3125,20,8,-34
1270.625,30,0,-30
1270.9375,26,0,-24
1271.25,24,0,-30
1271.5625,24,0,-24
1271.875,32,0,-34
1272.1875,18,0,-34
1272.5,12,8,-34
1272.8125,24,-6,-28
1273.125,30,0,-30
1273.4375,36,-10,-36
1273.75,32,0,-22
1274.0625,24,2,6
1274.375,32,0,-30
1274.6875,28,-4,-36
1275,32,0,-28
1275.3125,20,2,-32
1275.625,18,4,-40
1275.9375,40,-4,-26
1276.25,28,4,-10
1276.5625,22,4,-36
1276.875,32,-8,-42
1277.1875,28,0,-14
1277.5,36,-18,-32
1277.8125,30,-8,-30
1278.125,34,2,-26
1278.4375,28,0,-34
1278.75,18,0,-22
1279.0625,20,0,-20
1279.375,0,16,-32
1279.6875,34,4,-14
1280,38,0,-30
1280.3125,18,6,-32
1280.625,22,0,-36
1280.9375,26,-8,-14
1281.25,26,6,-20
1281.5625,28,2,8
1281.875,28,4,-22
1282.1875,18,-2,-34
1282.5,46,0,-28
1282.8125,26,-8,-38
1283.125,50,14,-24
1283.4375,34,0,-38
1283.75,26,4,-30
1284.0625,24,6,16
1284.375,30,0,-26
1284.6875,24,-4,-30
1285,28,-2,-34
1285.3125,26,2,-36
1285.625,24,0,-34
1285.9375,18,8,-36
1286.25,14,0,-34
1286.5625,40,-6,0
1286.875,30,0,-26
1287.1875,18,12,-50
1287.5,26,0,-32
1287.8125,20,20,-26
1288.125,18,4,-32
1288.4375,26,0,-34
1288.75,30,0,-28
1289.0625,44,0,-30
1289.375,32,-4,-24
1289.6875,28,0,-18
1290,34,4,-36
1290.3125,24,4,-30
1290.625,24,0,-18
1290.9375,24,0,-28
1291.25,32,4,-62
1291.5625,24,-6,-20
1291.875,32,0,-28
1292.1875,32,0,-26
1292.5,20,0,-22
1292.8125,16,2,-34
1293.125,34,-8,-14
1293.4375,34,-6,-24
1293.75,22,0,4
1294.0625,32,0,-32
1294.375,26,14,-30
1294.6875,18,6,-30
1295,28,0,-38
1295.3125,40,0,-24
1295.625,26,-8,-34
1295.9375,24,8,-24
1296.25,14,8,-64
1296.5625,24,0,-32
1296.875,20,0,-14
1297.1875,36,-6,-28
1297.5,28,16,-36
1297.8125,24,4,-32
1298.125,30,-2,-24
1298.4375,20,-6,-34
1298.75,30,0,-18
1299.0625,20,10,-42
1299.375,18,6,-42
1299.6875,44,-4,-32
1300,30,0,-26
1300.3125,16,0,-14
1300.625,26,2,-32
1300.9375,24,-10,-30
1301.25,28,0,-26
1301.5625,24,0,-38
1301.875,16,2,-30
1302.1875,20,0,-40
1302.5,28,10,-18
1302.8125,34,2,-8
1303.125,30,2,-26
1303.4375,24,2,-4
1303.75,38,-6,-32
1304.0625,26,-4,-36
1304.375,22,0,-20
1304.6875,24,0,-34
1305,28,8,-24
1305.3125,24,0,-38
1305.625,20,6,-44
1305.9375,30,-6,-40
1306.25,16,14,-26
1306.5625,24,0,-30
1306.875,4,26,-24
1307.1875,24,16,-36
1307.5,20,0,-30
1307.8125,28,-2,-34
1308.125,16,8,-46
1308.4375,18,0,-26
1308.75,28,-12,-30
1309.0625,18,10,-44
1309.375,10,16,-26
1309.6875,34,-12,-20
1310,24,-4,-32
1310.3125,26,4,-60
1310.625,26,0,-34
1310.9375,28,0,-30
1311.25,20,2,-26
1311.5625,28,0,-28
1311.875,30,-16,-22
1312.1875,28,0,-18
1312.5,50,-4,-8
1312.8125,20,8,-44
1313.125,22,0,-30
1313.4375,40,-6,-32
1313.75,24,6,-28
1314.0625,20,2,-8
1314.375,20,0,-42
1314.6875,30,0,-16
1315,16,8,-40
1315.3125,10,4,-22
1315.625,30,2,-10
1315.9375,20,0,-26
1316.25,34,-22,-38
1316.5625,28,2,-32
1316.875,22,8,6
1317.1875,34,4,-26
1317.5,30,0,-32
1317.8125,16,0,-26
1318.125,30,0,-26
1318.4375,20,-4,-30
1318.75,24,2,-32
1319.0625,14,0,-30
1319.375,18,6,-40
1319.6875,20,0,-40
1320,18,12,-34
1320.3125,22,10,-30
1320.625,26,0,-28
1320.9375,28,2,-22
1321.25,20,-8,-36
1321.5625,30,-2,-18
1321.875,38,2,-30
1322.1875,30,-6,-18
1322.5,22,4,-14
1322.8125,38,0,-6
1323.125,32,-4,-26
1323.4375,22,0,-18
1323.75,24,0,-34
1324.0625,30,0,-50
1324.375,30,-6,-26
1324.6875,28,-14,-32
1325,30,2,-16
1325.3125,22,20,-26
1325.625,22,-4,-18
1325.9375,28,20,-22
1326.25,32,-10,-40
1326.5625,8,2,-28
1326.875,22,0,-6
1327.1875,32,-6,-28
1327.5,22,2,-30
1327.8125,28,2,-14
1328.125,20,0,-34
1328.4375,16,10,-40
1328.75,24,0,-18
1329.0625,22,26,-8
1329.375,34,0,-34
1329.6875,22,0,-26
1330,26,0,-32
1330.3125,22,0,-36
1330.625,24,6,-26
1330.9375,22,-6,-38
1331.25,30,6,-18
1331.5625,24,4,-34
1331.875,44,-6,-4
1332.1875,24,-4,-36
1332.5,16,2,-20
1332.8125,32,-6,-38
1333.125,28,10,-30
1333.4375,24,4,-30
1333.75,30,2,-30
1334.0625,22,-8,-30
1334.375,32,2,-24
1334.6875,20,-16,-40
1335,24,0,-36
1335.3125,26,-6,-28
1335.625,28,22,-14
1335.9375,28,0,-24
1336.25,28,-4,-34
1336.5625,40,2,-32
1336.875,18,2,-12
1337.1875,32,-6,-24
1337.5,22,0,-38
1337.8125,36,0,-26
1338.125,30,0,-24
1338.4375,14,12,-50
1338.75,34,-6,-44
1339.0625,18,0,-46
1339.375,22,0,-26
1339.6875,26,2,-32
1340,20,0,-28
1340.3125,28,2,-34
1340.625,26,4,-22
1340.9375,24,0,-22
1341.25,20,12,-36
1341.5625,20,4,-32
1341.875,18,8,-10
1342.1875,24,2,-32
1342.5,8,12,4
1342.8125,28,2,-26
1343.125,22,0,-30
1343.4375,20,-2,-38
1343.75,26,-4,-30
1344.0625,26,-8,-30
1344.375,32,-2,-12
1344.6875,26,0,-28
1345,30,6,-8
1345.3125,26,-16,12
1345.625,48,-6,-20
1345.9375,28,0,-28
1346.25,30,0,-36
1346.5625,22,0,-24
1346.875,16,4,-28
1347.1875,26,2,-26
1347.5,28,0,-28
1347.8125,26,0,-36
1348.125,46,-10,-10
1348.4375,20,14,-38
1348.75,22,2,-38
1349.0625,20,-12,-16
1349.375,30,14,-32
1349.6875,22,4,-26
1350,30,4,-20
1350.3125,34,0,-26
1350.625,22,0,-34
1350.9375,42,-4,-16
1351.25,24,2,-30
1351.5625,10,-8,-32
1351.875,26,2,-28
1352.1875,46,-4,0
1352.5,42,6,-24
1352.8125,24,-2,-46
1353.125,24,0,-28
1353.4375,22,-2,-24
1353.75,30,-10,-26
1354.0625,24,4,-20
1354.375,22,20,-32
1354.6875,30,-10,-36
1355,24,0,-42
1355.3125,34,0,-8
1355.625,38,-12,-28
1355.9375,28,-4,-32
1356.25,22,0,-28
1356.5625,24,0,-22
1356.875,28,-2,-28
1357.1875,32,0,-32
1357.5,22,14,-42
1357.8125,34,0,-28
1358.125,28,4,-50
1358.4375,12,14,-32
1358.75,26,0,-22
1359.0625,28,0,-10
1359.375,20,0,-30
1359.6875,20,4,-26
1360,18,2,-26
1360.3125,28,-14,-26
1360.625,38,-8,-14
1360.9375,54,-6,-12
1361.25,38,6,0
1361.5625,46,0,-18
1361.875,30,0,-50
1362.1875,22,2,-32
1362.5,16,8,-26
1362.8125,16,24,-46
1363.125,20,-2,-34
1363.4375,54,-10,-26
1363.75,18,16,-30
1364.0625,28,0,-28
1364.375,26,0,-60
1364.6875,22,-6,-32
1365,28,0,-6
1365.3125,36,0,-22
1365.625,32,0,-22
1365.9375,26,-6,-20
1366.25,20,18,-42
1366.5625,48,-12,-14
1366.875,24,10,-40
1367.1875,16,0,-46
1367.5,24,0,-42
1367.8125,12,0,-24
1368.125,32,0,-36
1368.4375,20,6,-32
1368.75,32,-8,-34
1369.0625,36,0,-14
1369.375,4,12,-34
1369.6875,38,0,-12
1370,60,-18,-20
1370.3125,28,0,-26
1370.625,22,0,-6
1370.9375,22,2,-26
1371.25,24,14,-28
1371.5625,24,-2,-34
1371.875,18,2,-44
1372.1875,26,0,-34
1372.5,14,4,-28
1372.8125,30,-6,-14
1373.125,24,4,-18
1373.4375,18,10,-32
1373.75,20,4,-34
1374.0625,22,12,-50
1374.375,26,-6,-28
1374.6875,24,0,-36
1375,20,0,-28
1375.3125,30,0,-28
1375.625,22,-4,-28
1375.9375,24,2,-36
1376.25,30,-14,-40
1376.5625,30,0,-44
1376.875,40,0,-20
1377.1875,36,-6,-22
1377.5,24,12,-26
1377.8125,-4,2,-4
1378.125,22,0,-40
1378.4375,28,2,-36
1378.75,40,0,-28
1379.0625,14,8,-30
1379.375,22,-8,-38
1379.6875,22,-6,-32
1380,44,-4,-30
1380.3125,28,4,-26
1380.625,24,0,-30
1380.9375,28,4,-12
1381.25,30,-8,-24
1381.5625,24,0,-32
1381.875,14,10,-50
1382.1875,46,0,-22
1382.5,30,-6,-18
1382.8125,52,-8,-32
1383.125,24,0,-28
1383.4375,24,0,-46
1383.75,26,2,-70
1384.0625,28,-4,-36
1384.375,24,0,-32
1384.6875,18,2,-40
1385,32,6,-18
1385.3125,16,0,-34
1385.625,16,-10,-36
1385.9375,38,0,-10
1386.25,28,0,-34
1386.5625,30,0,-12
1386.875,30,-4,-24
1387.1875,26,6,-34
1387.5,28,-6,-30
1387.8125,32,-2,-28
1388.125,30,0,-30
1388.4375,36,0,-26
1388.75,22,10,-42
1389.0625,18,4,-20
1389.375,20,-12,-42
1389.6875,18,0,-20
1390,24,0,-38
1390.3125,16,0,-14
1390.625,30,-6,-32
1390.9375,24,2,-32
1391.25,32,4,-18
1391.5625,24,4,-24
1391.875,46,0,-30
1392.1875,20,6,-26
1392.5,8,2,-42
1392.8125,36,8,-42
1393.125,28,0,-30
1393.4375,28,2,-22
1393.75,24,-14,-32
1394.0625,24,8,4
1394.375,18,4,-26
1394.6875,28,0,-36
1395,34,0,-16
1395.3125,30,0,-18
1395.625,38,-4,-24
1395.9375,32,-8,-50
1396.25,18,0,-20
1396.5625,28,0,-30
1396.875,24,-4,-36
1397.1875,24,2,-28
1397.5,24,2,-34
1397.8125,24,0,-22
1398.125,30,0,-18
1398.4375,16,6,-50
1398.75,16,0,-30
1399.0625,40,-8,-8
1399.375,22,2,-24
1399.6875,42,-6,-34
1400,20,0,-32
1400.3125,14,14,-32
1400.625,24,4,-24
1400.9375,26,2,-38
1401.25,38,-8,-24
1401.5625,26,4,-20
1401.875,18,20,-44
1402.1875,16,6,-46
1402.5,24,-8,-50
1402.8125,48,-12,-32
1403.125,24,4,-40
1403.4375,14,-8,-24
1403.75,26,0,-34
1404.0625,30,0,-28
1404.375,24,2,-32
1404.6875,36,4,-20
1405,30,6,-24
1405.3125,24,-10,-16
1405.625,34,-6,-16
1405.9375,28,4,-34
1406.25,4,18,-22
1406.5625,22,0,-24
1406.875,22,-6,-26
1407.1875,32,6,-30
1407.5,22,0,-32
1407.8125,18,-4,-32
1408.125,30,0,-14
1408.4375,14,16,-50
1408.75,40,0,-32
1409.0625,18,6,-24
1409.375,26,0,-24
1409.6875,26,16,-52
1410,26,0,-32
1410.3125,28,-6,-30
1410.625,18,-8,-28
1410.9375,20,0,-28
1411.25,26,-10,-30
1411.5625,24,0,-30
1411.875,34,2,0
1412.1875,28,0,-64
1412.5,6,10,-28
1412.8125,24,0,-42
1413.125,20,0,-44
1413.4375,24,2,-30
1413.75,22,2,-28
1414.0625,32,0,-18
1414.375,28,0,-24
1414.6875,34,-2,-26
1415,22,0,-44
1415.3125,16,8,-36
1415.625,20,-12,-16
1415.9375,32,-12,-36
1416.25,28,12,-48
1416.5625,26,0,-30
1416.875,28,-2,-30
1417.1875,22,-8,-32
1417.5,36,-2,-26
1417.8125,30,-10,-16
1418.125,40,-20,-28
1418.4375,20,14,-36
1418.75,28,22,0
1419.0625,26,2,-32
1419.375,20,0,-42
1419.6875,16,0,-32
1420,22,6,-34
1420.3125,28,0,-24
1420.625,28,0,-36
1420.9375,16,0,-16
1421.25,34,-8,-22
1421.5625,38,0,-30
1421.875,24,-4,0
1422.1875,48,-8,-16
1422.5,24,6,-28
1422.8125,14,4,-26
1423.125,26,-4,-32
1423.4375,34,0,-28
1423.75,26,-14,-26
1424.0625,26,-12,-30
1424.375,24,14,-20
1424.6875,26,0,-28
1425,40,-4,-12
1425.3125,24,0,-28
1425.625,16,0,-28
1425.9375,22,0,-24
1426.25,26,-24,-34
1426.5625,20,0,-28
1426.875,26,0,-30
1427.1875,26,4,-42
1427.5,44,0,-32
1427.8125,16,10,-56
1428.125,28,-6,-24
1428.4375,20,-10,-42
1428.75,24,4,-28
1429.0625,22,4,-14
1429.375,20,24,-34
1429.6875,14,6,-36
1430,30,0,-38
1430.3125,14,2,-28
1430.625,24,0,-36
1430.9375,26,8,-20
1431.25,42,10,-4
1431.5625,18,6,-42
1431.875,22,6,-8
1432.1875,20,0,-24
1432.5,24,-12,-30
1432.8125,40,0,-12
1433.125,22,6,-36
1433.4375,24,-10,-26
1433.75,22,0,-24
1434.0625,32,-10,-30
1434.375,24,0,-32
1434.6875,30,-10,-10
1435,28,2,-30
1435.3125,44,-4,-14
1435.625,28,0,-26
1435.9375,40,0,-12
1436.25,26,-8,-34
1436.5625,40,0,-26
1436.875,16,4,-26
1437.1875,40,-4,-26
1437.5,20,-4,-32
1437.8125,22,6,-24
1438.125,18,10,-24
1438.4375,20,0,-32
1438.75,24,0,-20
1439.0625,26,0,-26
1439.375,28,-4,-50
1439.6875,32,0,-22
1440,36,0,-24
1440.3125,24,-6,-34
1440.625,20,22,-28
1440.9375,10,10,0
1441.25,28,2,-54
1441.5625,6,16,-42
1441.875,24,4,-30
1442.1875,24,0,-36
1442.5,20,-2,-26
1442.8125,32,0,-26
1443.125,26,4,-38
1443.4375,30,0,-30
1443.75,30,-8,-30
1444.0625,50,-6,-8
1444.375,18,8,-60
1444.6875,22,0,-28
1445,10,14,-30
1445.3125,24,0,-30
1445.625,8,0,-34
1445.9375,22,2,-34
1446.25,30,0,-18
1446.5625,34,-4,-24
1446.875,18,6,-46
1447.1875,30,0,-22
1447.5,34,-18,-8
1447.8125,30,4,-32
1448.125,42,0,0
1448.4375,32,0,-22
1448.75,22,0,-42
1449.0625,22,0,-26
1449.375,24,6,-20
1449.6875,34,-4,-24
1450,22,8,-38
1450.3125,34,6,-8
1450.625,22,4,-32
1450.9375,36,8,0
1451.25,26,2,-26
1451.5625,22,0,-42
1451.875,16,0,-28
1452.1875,22,0,-32
1452.5,20,2,-28
1452.8125,22,0,-26
1453.125,32,0,-26
1453.4375,28,0,-28
1453.75,40,-10,-24
1454.0625,22,8,-22
1454.375,26,0,-54
1454.6875,20,0,-46
1455,14,2,-22
1455.3125,26,4,-36
1455.625,28,2,-28
1455.9375,22,8,-30
1456.25,16,4,-30
1456.5625,18,14,-40
1456.875,24,0,-32
1457.1875,14,12,-22
1457.5,26,6,-30
1457.8125,20,0,-48
1458.125,14,0,-8
1458.4375,30,0,-24
1458.75,16,6,-36
1459.0625,34,-4,-28
1459.375,12,8,-20
1459.6875,22,0,-32
1460,14,2,-32
1460.3125,42,0,-4
1460.625,30,0,-24
1460.9375,40,-10,-4
1461.25,36,0,-28
1461.5625,26,0,-26
1461.875,28,0,-20
1462.1875,24,0,-30
1462.5,34,4,-24
1462.8125,26,0,-22
1463.125,38,22,-22
1463.4375,18,4,-40
1463.75,26,-8,-54
1464.0625,12,24,-20
1464.375,32,2,-48
1464.6875,8,-4,-28
1465,26,0,-34
1465.3125,26,0,-32
1465.625,22,8,-36
1465.9375,16,6,-26
1466.25,28,-8,-32
1466.5625,30,-2,-40
1466.875,10,26,-28
1467.1875,26,4,-26
1467.5,18,0,-44
1467.8125,16,2,-32
1468.125,26,16,-30
1468.4375,24,6,-42
1468.75,32,0,-22
1469.0625,34,-4,-30
1469.375,24,0,-42
1469.6875,22,0,-30
1470,18,0,-32
1470.3125,20,2,-40
1470.625,20,-10,-36
1470.9375,26,14,-56
1471.25,24,2,-28
1471.5625,28,0,-16
1471.875,36,2,-28
1472.1875,20,8,-42
1472.5,16,4,-32
1472.8125,32,2,-22
1473.125,38,0,-24
1473.4375,28,0,-32
1473.75,26,0,-44
1474.0625,16,-10,-18
1474.375,30,10,-26
1474.6875,24,2,-28
1475,26,4,-30
1475.3125,34,0,-24
1475.625,28,0,-38
1475.9375,24,-4,-38
1476.25,26,0,-22
1476.5625,48,-10,-42
1476.875,34,0,-26
1477.1875,44,-4,-12
1477.5,28,6,-20
1477.8125,16,0,-8
1478.125,20,0,-24
1478.4375,24,0,-26
1478.75,20,0,-42
1479.0625,26,-12,-36
1479.375,50,-8,-14
1479.6875,20,12,-38
1480,24,-10,-60
1480.3125,12,18,-16
1480.625,24,0,-28
1480.9375,34,0,-32
1481.25,22,0,-30
1481.5625,22,0,-34
1481.875,24,0,-46
1482.1875,38,-4,-16
1482.5,22,0,-30
1482.8125,24,-8,-60
1483.125,30,-4,-42
1483.4375,22,2,-36
1483.75,22,0,-34
1484.0625,36,0,-34
1484.375,28,0,-40
1484.6875,28,-6,-26
1485,20,2,-32
1485.3125,32,0,-30
1485.625,26,-2,-32
1485.9375,54,-8,-14
1486.25,26,-8,0
1486.5625,40,0,-40
1486.875,28,6,-30
1487.1875,24,0,-16
1487.5,22,0,-22
1487.8125,20,2,-36
1488.125,22,2,-32
1488.4375,30,-8,-26
1488.75,32,0,-18
1489.0625,20,6,-40
1489.375,8,8,-36
1489.6875,16,14,-24
1490,22,0,-38
1490.3125,20,2,-64
1490.625,28,0,-30
1490.9375,26,-4,-6
1491.25,30,0,-20
1491.5625,24,4,-22
1491.875,26,0,-32
1492.1875,24,-2,-32
1492.5,14,14,-46
1492.8125,24,0,-50
1493.125,30,2,-26
1493.4375,56,-10,4
1493.75,30,0,-28
1494.0625,26,2,-30
1494.375,24,-4,-44
1494.6875,24,6,-34
1495,24,0,-32
1495.3125,20,-4,-26
1495.625,22,4,-48
1495.9375,24,6,-40
1496.25,8,24,-32
1496.5625,26,-6,-30
1496.875,38,-6,-12
1497.1875,28,0,-32
1497.5,18,0,-8
1497.8125,24,0,-24
1498.125,24,6,-30
1498.4375,28,6,-26
1498.75,28,2,-38
1499.0625,42,-24,-34
1499.375,32,0,-12
1499.6875,28,-10,-30
1500,20,10,-32
1500.3125,26,0,-34
1500.625,24,0,-30
1500.9375,22,2,-28
1501.25,24,0,-28
1501.5625,26,0,-20
1501.875,26,0,-32
1502.1875,30,-16,-24
1502.5,18,8,-42
1502.8125,10,0,-40
1503.125,22,-16,-18
1503.4375,26,8,-42
1503.75,14,0,-18
1504.0625,26,0,-20
1504.375,22,0,-22
1504.6875,24,2,-30
1505,24,2,-38
1505.3125,32,0,-40
1505.625,38,2,-18
1505.9375,16,6,-32
1506.25,46,-14,-40
1506.5625,28,0,-32
1506.875,56,-14,-22
1507.1875,28,0,-32
1507.5,22,26,-28
1507.8125,14,6,-24
1508.125,24,6,-26
1508.4375,32,4,-26
1508.75,36,0,-30
1509.0625,34,8,-40
1509.375,34,2,-20
1509.6875,38,-24,-34
1510,24,2,-26
1510.3125,24,10,-52
1510.625,20,6,-28
1510.9375,28,0,-46
1511.25,28,0,-26
1511.5625,32,0,-26
1511.875,20,2,-44
1512.1875,24,14,-36
1512.5,28,-8,-28
1512.8125,24,2,14
1513.125,48,-6,-24
1513.4375,28,-6,4
1513.75,36,0,-26
1514.0625,24,0,-28
1514.375,22,0,-32
1514.6875,26,0,-30
1515,12,12,-34
1515.3125,20,10,-40
1515.625,26,0,-42
1515.9375,56,-8,-20
1516.25,42,-10,-42
1516.5625,26,6,-30
1516.875,28,8,-58
1517.1875,28,-6,-26
1517.5,24,-4,-28
1517.8125,14,6,-24
1518.125,28,0,-14
1518.4375,24,0,-18
1518.75,22,18,-48
1519.0625,28,0,-28
1519.375,30,-14,-14
1519.6875,32,0,-26
1520,48,0,-18
1520.3125,28,0,-26
1520.625,28,2,-42
1520.9375,26,0,-18
1521.25,8,8,-22
1521.5625,30,-2,-32
1521.875,10,6,-26
1522.1875,26,0,-38
1522.5,10,12,-20
1522.8125,34,-6,-12
1523.125,26,0,-42
1523.4375,18,6,-62
1523.75,30,0,-32
1524.0625,30,0,-38
1524.375,22,-10,-24
1524.6875,20,4,-36
1525,34,0,-26
1525.3125,32,-8,-14
1525.625,16,2,-28
1525.9375,34,6,-34
1526.25,28,0,-42
1526.5625,16,-8,-28
1526.875,24,-4,-28
1527.1875,38,0,-28
1527.5,30,0,-26
1527.8125,16,10,-24
1528.125,36,0,-26
1528.4375,32,0,-18
1528.75,16,16,-54
1529.0625,26,-6,-48
1529.375,24,8,-26
1529.6875,10,24,-16
1530,26,2,-26
1530.3125,28,0,-34
1530.625,20,0,-38
1530.9375,30,0,-24
1531.25,26,0,-26
1531.5625,32,0,-36
1531.875,24,0,-46
1532.1875,18,2,-36
1532.5,26,18,-4
1532.8125,34,-4,-28
1533.125,26,-10,6
1533.4375,36,2,-6
1533.75,28,0,-20
1534.0625,24,4,-34
1534.375,32,0,-16
1534.6875,36,0,-26
1535,26,0,-24
1535.3125,24,6,-28
1535.625,22,-18,-42
1535.9375,32,4,-20
1536.25,8,16,-36
1536.5625,22,-6,-26
1536.875,42,0,-20
1537.1875,26,2,-28
1537.5,20,-8,-24
1537.8125,28,-8,-16
1538.125,38,-4,-24
1538.4375,26,0,-38
1538.75,16,-8,-38
1539.0625,24,8,-32
1539.375,48,-8,-20
1539.6875,32,0,-28
